199,R,,GB,Stirling Moss,0
200,1,1,GB,Tony Rolt,1
200,2,8,GB,Roy Salvadori,2
200,3,14,,Les Leston,3
200,4,11,GB,Lance Macklin,4
200,5,7,GB,Peter Whitehead,5
200,6,9,GB,Kenneth McAlpine,6
200,7,12,GB,Duncan Hamilton,7
200,8,5,,Bill Aston,8
200,9,6,,Austen Nurse,9
200,10,3,,Paul Emery,10
200,11,16,,Donald Bennett,11
200,12,4,,John Webb,12
201,1,1,GB,Tony Rolt,1
201,2,8,GB,Roy Salvadori,2
201,3,14,,Les Leston,2
201,4,11,GB,Lance Macklin,2
201,5,7,GB,Peter Whitehead,2
201,6,12,GB,Duncan Hamilton,2
201,7,5,,Bill Aston,3
201,8,6,,Austen Nurse,3
201,9,4,,John Webb,3
201,10,3,,Paul Emery,3
201,R,16,,Donald Bennett,0
201,R,9,GB,Kenneth McAlpine,0
202,1,18,Bel,Jacques Swaters,1
202,2,30,,Hans Klenk,2
202,3,24,Ger,Theo Helfrich,2
202,4,21,Ger,Hans Herrmann,3
202,5,16,GB,Rodney Nuckey,3
202,6,10,Bel,Johnny Claes,3
202,7,31,Ger,Ernst Klodwig,3
202,NC,29,,Ernst Lautenschlager,5
202,NC,15,,Maurice Monnier,5
202,R,11,GB,Alan Brown,6
202,R,40,,Artur Rosenhammer,0
202,R,17,Th,Prince Bira,0
202,R,25,,Clemens Sandgathe,0
202,R,35,Ger,Edgar Barth,0
202,R,20,,Giovanni de Riu,0
202,R,19,,Guido Mancini,0
202,R,32,,Gunther Bechem,0
202,R,28,,Hans Blees,0
202,R,38,,Heinz Melkus,0
202,R,39,,Karl Weber,0
202,R,34,Ger,Kurt Adolff,0
202,R,37,,Kurt Straubel,0
202,R,26,,Oswald Karch,0
202,R,23,Ger,Willi Heeks,0
202,R,22,Ger,Wolfgang Seidel,0
203,1,,It,Alberto Ascari,1
203,2,,Arg,José Froilán Gonzalez,2
203,3,,GB,Mike Hawthorn,3
203,4,,Arg,Juan Manuel Fangio,4
203,5,,It,Giuseppe Farina,5
203,6,,It,Luigi Villoresi,6
203,7,,Arg,Onofre Marimón,7
203,8,,Fr,Maurice Trintignant,8
203,9,,USA,Harry Schell,9
203,10,,GB,Tony Rolt,10
203,11,,GB,Ken Wharton,11
203,12,,GB,Lance Macklin,12
