24,1,18,Italy,Luigi Villoresi,1
24,2,11,Italy,Alberto Ascari,2
24,3,16,United Kingdom,Bob Gerard,2
24,4,3,France,Louis Rosier,3
24,5,19,Thailand,Prince Bira,4
24,6,25,United Kingdom,John Bolster,5
United Kingdom,Peter Bell
24,7,24,United Kingdom,Philip Fotheringham-Parker,6
United Kingdom,David Hampshire
24,8,27,United Kingdom,Roy Salvadori,6
24,9,20,Switzerland,Emmanuel de Graffenried,7
24,10,30,United Kingdom,George Dixon,8
24,11,14,United Kingdom,Peter Walker,9
24,12,9,United Kingdom,Bob Ansell,10
United Kingdom,George Bainbridge
24,Ret,23,United Kingdom,Cuth Harrison,0
24,Ret,1,Monaco,Louis Chiron,0
24,Ret,26,United Kingdom,Sam Gilbey,0
24,Ret,12,United Kingdom,Raymond Mays,0
24,Ret,4,France,Philippe Étancelin,0
24,Ret,22,United Kingdom,Geoffrey Ansell,11
24,Ret,8,United Kingdom,Duncan Hamilton,0
24,Ret,31,United Kingdom,Guy Richardson,0
24,Ret,17,United Kingdom,George Watson,0
24,Ret,29,United Kingdom,Tony Rolt,0
24,Ret,2,Italy,Gianfranco Comotti,0
24,Ret,6,United Kingdom,Reg Parnell,0
24,Ret,15,United Kingdom,Leslie Johnson,0
25,1,12,Italy,Luigi Villoresi,1
25,2,1,Thailand,Prince Bira,2
25,3,28,United Kingdom,Peter Walker,3
25,4,2,Switzerland,Emmanuel de Graffenried,4
25,5,7,United Kingdom,Bob Gerard,5
25,6,10,United Kingdom,Reg Parnell,6
25,7,3,United Kingdom,Tony Rolt,7
25,8,24,France,Philippe Étancelin,8
25,9, ?,United Kingdom,Cuth Harrison,9
25,10,8,United Kingdom,David Hampshire,10
25,11,17,France,Yves Giraud-Cabantous,11
25,12,18,United Kingdom,George Abecassis,12
25,13,6,United Kingdom,Geoff Ansell,13
25,14,21,United Kingdom,Peter Whitehead,14
25,15,15,Monaco,Louis Chiron,15
25,16,27,United Kingdom,John Bolster,16
25,17,11,United Kingdom,Fred Ashmore,17
25,18,19,Belgium,Johnny Claes,18
25,19,4,United Kingdom,Raymond Mays,19
25,20,16,France,Louis Rosier,20
25,21,26,United Kingdom,Anthony Baring,21
25,22,22,United Kingdom,Duncan Hamilton,22
25,23,25,United Kingdom,Roy Salvadori,23
25,24,20,United Kingdom,George Nixon,24
25,25,9,United Kingdom,David Murray,25
26,1,2,Switzerland,Emmanuel de Graffenried,1
26,2,7,United Kingdom,Bob Gerard,2
26,3,16,France,Louis Rosier,3
26,4,8,United Kingdom,David Hampshire,3
United Kingdom,Billy Cotton
26,5,24,France,Philippe Étancelin,4
26,6,11,United Kingdom,Fred Ashmore,4
26,7,18,United Kingdom,George Abecassis,5
26,8,21,United Kingdom,Peter Whitehead,6
United Kingdom,Dudley Folland
26,9,6,United Kingdom,Geoff Ansell,7
United Kingdom,Brian Shawe-Taylor
26,10,19,Belgium,Johnny Claes,8
26,11,22,United Kingdom,Philip Fotheringham-Parker,8
United Kingdom,Duncan Hamilton
26,Ret,4,United Kingdom,Raymond Mays,9
United Kingdom,Ken Richardson
26,Ret,10,United Kingdom,Reg Parnell,0
26,Ret,25,United Kingdom,Roy Salvadori,0
26,Ret,9,United Kingdom,David Murray,0
26,Ret,27,United Kingdom,John Bolster,9
26,Ret,28,United Kingdom,Peter Walker,0
26,Ret,1,Thailand,Prince Bira,9
26,Ret,15,Monaco,Louis Chiron,0
26,Ret,17,France,Yves Giraud-Cabantous,0
26,Ret,26,United Kingdom,Anthony Baring,0
26,Ret,12,Italy,Luigi Villoresi,0
26,Ret, ?,United Kingdom,Cuth Harrison,0
26,Ret,20,United Kingdom,George Nixon,0
26,Ret,3,United Kingdom,Tony Rolt,0
26,DNS,5,United Kingdom,Bob Ansell,0
27,1,,Italy,Luigi Villoresi,1
27,2,,Argentina,Juan Manuel Fangio,2
27,3,,France,Philippe Étancelin,3
28,1,24,France,Louis Rosier,1
28,2,2,Italy,Luigi Villoresi,2
28,3,4,Italy,Alberto Ascari,2
28,4,6,United Kingdom,Peter Whitehead,3
28,5,28,Belgium,Johnny Claes,4
28,6,14,United Kingdom,Fred Ashmore,5
28,7,18,United Kingdom,Geoffrey Crossley,6
28,Ret,10,Argentina,Benedicto Campos,0
28,Ret,20,France,Philippe Étancelin,0
28,Ret,26,France,Guy Mairesse,7
28,Ret,22,France,Pierre Levegh,0
28,Ret,12,Italy,Giuseppe Farina,7
28,Ret,16,United Kingdom,Reg Parnell,0
28,Ret,8,Argentina,Juan Manuel Fangio,0
29,1,,Italy,Giuseppe Farina,1
29,2,,Thailand,Prince Bira,2
29,3,,Italy,Alberto Ascari,3
30,1,30,Italy,Alberto Ascari,1
30,2,34,Italy,Luigi Villoresi,2
30,3,18,France,Raymond Sommer,2
30,4,8,France,Philippe Étancelin,3
30,5,22,Thailand,Prince Bira,3
30,6,16,France,Louis Rosier,4
30,7,46,Switzerland,Emmanuel de Graffenried,5
30,8,28,United Kingdom,Reg Parnell,5
30,9,36,United Kingdom,Peter Whitehead,5
30,10,14,France,Pierre Levegh,6
30,11,50,United Kingdom,Fred Ashmore,6
30,12,12,France,Georges Grignard,6
30,13,2,Belgium,Johnny Claes,6
30,14,38,Switzerland,Toni Branca,7
30,15,44,Switzerland,Rudolf Fischer,8
30,16,48,United States,Harry Schell,9
30,17,42,Switzerland,Alfred Dattner,10
30,Ret,20,Italy,Giuseppe Farina,0
30,Ret,24,Switzerland,Frankie Sechehaye,0
30,Ret,26,Italy,Clemente Biondetti,0
31,1,,Italy,Luigi Villoresi,1
31,2,,Argentina,Juan Manuel Fangio,2
31,3,,France,Louis Rosier,3
32,1,6,Monaco,Louis Chiron,1
32,2,30,Thailand,Prince Bira,2
32,3,24,United Kingdom,Peter Whitehead,2
32,4,10,France,Louis Rosier,3
32,5,2,France,Raymond Sommer,4
32,6,16,France,Eugène Chaboud,5
32,NC,14,France,Georges Grignard,6
32,Ret,12,France,Pierre Levegh,0
32,Ret,36,Argentina,Benedicto Campos,0
32,Ret,8,France,Yves Giraud-Cabantous,0
32,Ret,4,France,Philippe Étancelin,0
32,Ret,34,Argentina,Juan Manuel Fangio,0
32,Ret,38,United Kingdom,Reg Parnell,0
32,Ret,18,United Kingdom,George Abecassis,0
32,Ret,40,United Kingdom,David Murray,0
32,Ret,28,Italy,Giuseppe Farina,0
32,Ret,20,Italy,Luigi Villoresi,0
32,WD,22,Italy,Alberto Ascari,0
32,WD,26,Italy,Luigi Fagioli,0
32,WD,32,Switzerland,Emmanuel de Graffenried,0
33,1,8,Italy,Alberto Ascari,1
33,2,34,Italy,Luigi Villoresi,2
33,3,4,Italy,Giuseppe Farina,3
33,4,40,France,Raymond Sommer,4
33,5,2,Argentina,Benedicto Campos,5
33,6,42,Switzerland,Emmanuel de Graffenried,6
33,7,6,Thailand,Prince Bira,7
33,8,54,France,Philippe Étancelin,8
33,9,26,Italy,Clemente Biondetti,9
33,10,10,France,Louis Rosier,10
33,11,32,Italy,Franco Rol,11
33,12,16,Italy,Felice Bonetto,12
33,13,20,United Kingdom,Reg Parnell,13
33,14,56,France,Pierre Levegh,14
33,15,44,United Kingdom,Cuth Harrison,15
33,16,50,Belgium,Johnny Claes,16
33,17,24,United Kingdom,David Murray,17
33,18, ?,United Kingdom,Peter Whitehead,18
33,19,22,France,Guy Mairesse,19
